,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,max_watts,workout_type,average_temp
36,2,☁️ Afternoon Run - wind and rain made that an effort!,8661.1,2673,2677,15.3,Run,4508887797,activity_1608737131.tcx,4817618581,2020-12-23T15:25:52Z,2020-12-23T15:25:52Z,(GMT+00:00) Europe/London,0.0,"[52.88734, -1.298481]","[52.887445, -1.297859]",,,United Kingdom,52.88734,-1.298481,2,8,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4817618581,3.24,8.0,True,174.1,184.0,False,True,41.0,30.0,1,0,False,158.0,2265413,1,a4508887797,gpxaIlv{FJy@@]P{ANaATgAN_CFeB@yCIo@]w@[cAIS_@uAUe@kAuD}AdBy@n@c@Pe@`@o@b@gAZSJy@RSPKVKHg@@WIK?YHeDj@SCQMIEYJcAf@uAv@_Av@MPOKM?QD_@\UJ[VMFE?aBfAUFe@X_@XGPEp@OLM?IQEEy@TS?IEI?aAf@c@Xa@PiAn@[Vg@RWPa@Rc@\{@Ro@`@g@Hm@R]?cBJ_BGO@IJO`@MRMFECMYOQICuALU?u@Ng@DMFMAOLAp@?|@Hp@Dd@V~@n@zAJV@P@\EXQd@KNa@RgAXcAT_@Vc@b@[j@SVq@XW@o@G]Wc@k@O?UBk@ROJGHDx@?\I`@M\GHMFsA\]?a@W[cAa@yBEMEAE@w@~@e@bAo@ZMJc@p@[t@ONYPm@p@CN@L\jALn@Xj@Ll@HNXfBf@dChB|H`@~AnAvDLZ`BxCZr@l@hA\z@NNh@bAv@~@PZLx@lArC^nAXhC`@jFBz@d@fF`@rI`@~DPfFF~@H`@HHNA\Mv@QZ@`@Af@Ox@Et@SPBv@Et@OxB@n@KXD~@d@P@TFVIMkA?i@Ge@S}AIqB?qBCaABQFGLy@AiC]iD]eCQ{BBiACiATsEFuDGy@Aw@FeF?_CI{AEyDE{@CsBKgCA{@S}CCwBm@iGg@yDc@kEWgBMkBk@iCs@yFSgA?ODOHKDC`@C~@@JAj@DJGN?j@Kf@EnA]hAo@vAaAx@_@d@[dAg@`BiAb@QPJRFVCVGZCFGDIJ?`@o@fA{@TYTSn@U`@UVK`Am@NCP?PGd@c@`BgAj@YbA_@FBNPJ?r@Q`@EH@l@U`AE\BJDJFR\D`@EtA@N\LVBLBpAr@TTNXNZJ^RrA?bGO~AAd@FZFx@?lCJlB,2,,,,,,,0.0,
37,2,🌫️ Lunch Hike,1419.2,1534,1714,0.0,Hike,4508117552,activity_1608722454.tcx,4816804695,2020-12-23T11:20:55Z,2020-12-23T11:20:55Z,(GMT+00:00) Europe/London,0.0,"[52.887796, -1.298468]","[52.887687, -1.298718]",,,United Kingdom,52.887796,-1.298468,0,3,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4816804695,0.925,2.2,True,92.9,108.0,False,True,31.2,30.5,0,0,False,3.0,2265413,1,a4508117552,cxxaI`w|FSHQBMJEHKBCDALDl@CFEACDCPACC?[NI@QTQJKLMXIBMMWHILMFEHAZKFCBGTAbAHVh@h@DRA^CNI\G?KFYAGBK`@?l@Mh@OXS`BAIOLSd@EBSg@AFIMEAOUC?MWMEa@XQHg@d@JKF?VMBQHE@C@JNONIJFfApAHO@MRg@DW@a@HGBOT]Ne@FABCJ@@AJADC^HDFIs@CGG[?GLQDW@cAEMKIUYQo@?YRSj@UVQLDNg@DGJI@IRSXQF]\EDGBSNE?e@BM^SNG,2,,,,,,,,
38,2,Morning Activity - HIIT,0.0,1235,1235,0.0,Workout,4499390466,activity_1608546080.tcx,4807585303,2020-12-21T10:21:20Z,2020-12-21T10:21:20Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,3,0,1,0,True,False,False,False,followers_only,False,,False,4807585303,0.0,0.0,True,118.9,134.0,False,True,,,0,0,False,4.0,2265413,1,a4499390466,,2,,,,,,,,
39,2,⛅ Lunch Ride - 29er - muddy,32305.4,6231,7506,208.0,Ride,4496486045,garmin_push_5981156913,4804500860,2020-12-20T12:46:46Z,2020-12-20T12:46:46Z,(GMT+00:00) Europe/London,0.0,"[52.887683, -1.298652]","[52.887686, -1.298885]",,,United Kingdom,52.887683,-1.298652,21,12,0,1,0,False,False,False,False,followers_only,False,b1280786,False,4804500860,5.185,11.0,True,149.1,177.0,False,True,120.0,27.6,2,1,False,136.0,2265413,1,a4496486045,woxaI~||F[xBg@rAw@pA{AVe@hCm@dAg@xA_Bo@}AwBk@Co@~AYrAiElHe@So@aEe@AuUlFcMvGg@lYbA|Kb@pO\`G{@JuBiAc@EqCPiNtB]VVjFx@vAXrFEzGt@|D?~IIpM[zBcAdEa@bDKvB@~HXbHAtBk@`Kc@lJg@~NAzA\bIr@pMK\eFr@aIPgBMgGgBuPZ{NcB_CNwAt@Sf@~@xISj@uEb@oI}AuDWeBAsC\u@\wEzDwElFkAlB^t@@n@Uv@wB`C{@d@WMOeD[eAc@Mw@NiBbAMSIk@S_@EaBuAeEy@kFCeFOsA{A_BeAK_AeEuDoBaAKoA|@sDfAuD?_BlAqAZwC_ByMuC{F{BqF{AaAs@yCgEe@U_Bc@q@H_KuC}@@iBf@iD`EwGpJMzEc@|DOxFBfGLfB?rFWnDCxFYbCgBG_BaAg@BQx@GlCIXWPmHJE`@NbFIbA_GfQmBdDqAbDq@pDUj@eAhAwA~B}@fCcA~@mJdEo@h@_AtMEzGPbCIz@uAvF_DtQQ`@wAbA_@j@s@dCwCtHmAzAi@zAyBlJWhBg@jHCtEMbAsD[oF{BU[IcCa@_Cq@cBe@]iEAuCn@i@YWiBZcK?iCc@_Li@wEqDwRm@MyGzBwBVyHiEiFoBU{@m@aA_@eBqB?[\A~@FgA`CWPi@dBiXxBmN^oJE]e@y@wAiBaEoDcMaHqMkGqBo@uFx@Io@_@{I?kDX}Sx@wZv@}D`IwWtB_Lf@gBlAyBbF{GvC}EvHmR|BoEBMQy@Z_CC{@a@}@u@EEWJe@nFkGbEeHvQuc@bEiHnF{GbFgDhE_BbMiDtG}DlEoEjBoCfEmIdAmChCuJzGwb@zAoH|DyNEu@gDcJBw@ZcBE{A\sF|B}Kc@qKPeA|@m@dGy@rE_DjBg@Te@?wArSm@bDqAlA_BfA{@|Ae@zDeCxHc@vDk@|CEtDrAlFvFzA|@h_@nJpD|BlH`GlCfA`BRfEbChA@bFbAjDHr@Qz@s@xAoBbEeI`D{HlCcApAOtFfChEJv@g@xCuD`B}@zB{@lEMdA[J[t@WhBsAjMiLz@wAjEcL`BcCzEcCb@FdGuCdEuCdAQpGBtA`@hEDpWdDvIp@LOrD~CbKbLjAfAZIjBvBtIdOfI~K|DnG@VS^aW~QiD~@K`@?jCMfAaBtD_@`BM|DHbA~ApFr@`Gh@rAh@Tz@IJNbAfI^vF\F,2,,142.3,,886.9,False,,10.0,5.0
40,2,⛅ Morning Hike,1180.9,1255,2087,0.0,Hike,4495258375,activity_1608457662.tcx,4803217319,2020-12-20T09:47:54Z,2020-12-20T09:47:54Z,(GMT+00:00) Europe/London,0.0,"[52.887688, -1.298688]","[52.887639, -1.298678]",,,United Kingdom,52.887688,-1.298688,0,2,0,2,0,False,False,False,False,followers_only,False,g6779208,False,4803217319,0.941,2.1,True,89.4,114.0,False,True,31.1,30.5,0,0,False,2.0,2265413,1,a4495258375,_pxaIt{|F?NKd@Gl@GLC\C@ERQb@GFWj@KNYXWJGCABC?Q?UMWEIOC?M_@C@K_@G]Aq@ED@KCw@Ec@IuBGu@?e@Ec@Aq@CWCaAGWC}@EKEk@GSKy@GOGg@CIKm@?YDONCLIAJDE,2,,,,,,,,
41,2,Evening yoga,0.0,1207,1207,0.0,Yoga,4492864540,activity_1608410349.tcx,4800683780,2020-12-19T20:39:09Z,2020-12-19T20:39:09Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,4,0,1,0,True,False,False,False,followers_only,False,,False,4800683780,0.0,0.0,True,89.0,101.0,False,True,,,0,0,False,2.0,2265413,1,a4492864540,,2,,,,,,,,
42,2,☁️ Afternoon toddle,2231.7,1497,1744,0.0,Hike,4487696379,activity_1608309690.tcx,4795220054,2020-12-18T16:41:31Z,2020-12-18T16:41:31Z,(GMT+00:00) Europe/London,0.0,"[52.887777, -1.298953]","[52.887716, -1.298776]",,,United Kingdom,52.887777,-1.298953,0,3,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4795220054,1.491,2.5,True,123.5,140.0,False,True,31.4,30.5,0,0,False,5.0,2265413,1,a4487696379,chxaIz|{FL]PORBJATRJ@p@EFCLB^Ah@LLJNVHBHADDFCJAJJh@Th@X`@d@`@l@r@z@h@h@RXl@n@X\ZZHJ@FTTd@b@~AjB@FCLOVSx@[p@GH[_@UM_@e@G_@?SBECp@h@x@@FRFRTHAN[HWT]Ha@Tc@CMQUQ_@SIg@q@Uc@a@]g@o@o@m@q@{@QYyA}AQ[U[YS]Qy@WE@QLc@m@SOSKI?c@FOCWAs@DQG_@GKFUf@,2,,,,,,,,
43,2,Lunch Activity - HIIT ,0.0,1234,1234,0.0,Workout,4486788022,activity_1608295049.tcx,4794260355,2020-12-18T12:37:29Z,2020-12-18T12:37:29Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,1,0,1,0,True,False,False,False,followers_only,False,,False,4794260355,0.0,0.0,True,114.0,151.0,False,True,,,0,0,False,5.0,2265413,1,a4486788022,,2,,,,,,,,
44,2,⛅ Lunch Run,6481.1,1888,1891,6.8,Run,4482962248,activity_1608207363.tcx,4790231900,2020-12-17T12:16:23Z,2020-12-17T12:16:23Z,(GMT+00:00) Europe/London,0.0,"[52.887346, -1.298094]","[52.88766, -1.296987]",,,United Kingdom,52.887346,-1.298094,11,6,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4790231900,3.433,6.7,True,164.7,186.0,False,True,36.0,29.2,9,0,False,81.0,2265413,1,a4482962248,moxaIhv{Fb@iDf@mE?c@Fw@BoBEwCMaAOe@Mm@i@iAOg@a@m@Oe@S}@Us@?Ur@o@fAo@|AqAJCv@k@ZQVUf@_@HMDa@FKPIRQFMAMc@s@mAiC_A_Bg@kA_@m@Ys@CAKFEAGYa@e@QIIIQIq@cAKe@Uq@e@_@IMWe@Oc@QUOm@O[W_@KWWe@WWOe@Wa@]WCIk@e@GCk@s@a@Oi@g@a@W[e@YQm@cAu@aAYc@YUyAgBUSSMMQ_@m@e@]_@g@SIMMgAw@g@g@S]SQ_@Oi@i@OEo@_@]e@a@e@S_@Ma@Ue@K{@Ce@QiAMa@SqAK_@EGg@]KWe@EGKG?a@C_@BYK]C_@OQYg@e@QGw@k@wAuBq@][@e@TWTGLEBMb@W\ARILQn@MzBMdAAd@@RIp@Er@?`@E`AGNI?WFEAK?QE{@Ji@EYGE?IHKjAGpBEv@_@zBe@`BE`@Ux@SdAEn@WdAM~@KbBGZKXGp@Kb@YnBOp@Eh@Kj@Gt@I`@@\E`@GZIp@CnAJlAXvB~@vFTfBNf@d@pD\`BNxBFfCRvDJbABz@Hn@LfCNjANzHVbBL`@X`@RPv@^b@@d@HpAAFCp@GzAW`@OjAs@xBgAr@a@p@e@ZKF?JDPBfAo@TIJJJBXAp@Qd@[DED]hB{ANGl@_@nAe@NOd@YJCP@^Qd@]n@_@j@e@XI\Sb@OLKF?^LP?XKx@Or@GJ?^IXATFHFZ`@@x@J\PZHDb@N\Hr@d@t@jAN\H`@HnABt@?lECr@U`DJzDFv@,2,,,,,,,,
45,2,Afternoon yoga - more deep hamstring stretching,0.0,1276,1276,0.0,Yoga,4479864836,activity_1608135349.tcx,4786969760,2020-12-16T16:15:49Z,2020-12-16T16:15:49Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,1,0,1,0,True,False,False,False,followers_only,False,,False,4786969760,0.0,0.0,True,76.1,110.0,False,True,,,0,0,False,1.0,2265413,1,a4479864836,,2,,,,,,,,
46,2,🌧 Morning Hike,1136.7,1054,1054,0.0,Hike,4479865161,activity_1608114050.tcx,4786970081,2020-12-16T10:23:43Z,2020-12-16T10:23:43Z,(GMT+00:00) Europe/London,0.0,"[52.887562, -1.298583]","[52.887675, -1.298915]",,,United Kingdom,52.887562,-1.298583,0,1,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4786970081,1.078,1.7,True,98.3,108.0,False,True,31.1,30.5,0,0,False,2.0,2265413,1,a4479865161,apxaIv{|FIt@GPAf@INANOb@Sb@KJQb@]XUJGAACODOEG?GC[WIUIKQm@@EEKMiAAy@Em@E_BGm@?q@MgB?QEy@MgAEGA[GQA]Me@A_@[eB?IDMLILAHI,2,,,,,,,,
47,2,Evening Activity - deep hamstring stretching yoga,0.0,604,604,0.0,Yoga,4476556571,activity_1608061129.tcx,4783469789,2020-12-15T19:38:49Z,2020-12-15T19:38:49Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,followers_only,False,,False,4783469789,0.0,0.0,True,96.6,108.0,False,True,,,0,0,False,1.0,2265413,1,a4476556571,,2,,,,,,,,
48,2,⛅ Lunch Ride,26737.8,3484,3516,93.0,Ride,4474980783,garmin_push_5959199182,4781813672,2020-12-15T12:19:13Z,2020-12-15T12:19:13Z,(GMT+00:00) Europe/London,0.0,"[52.887719, -1.298611]","[52.887675, -1.298888]",,,United Kingdom,52.887719,-1.298611,18,12,0,1,0,False,False,False,False,followers_only,False,b6605493,False,4781813672,7.674,10.9,True,164.8,185.0,False,True,76.6,31.0,4,0,False,142.0,2265413,1,a4474980783,o{xaI`d|FsBp@i@Ga@a@Qa@Ii@g@{Ei@yBo@sBKk@KyA?m@HqBb@cB~AgDJi@Fk@@m@IiAIQ_@[e@@sDl@_Bd@sAh@aDnBgDbBiC`Bs@l@uAb@wHnE{C|AuA`@yAPmEIKLCX~AnL|CdWVjCRxC\rKR`PEvMQbECjEDn@j@nFV|DPrIP~Df@|Gz@bIJzA@|AI~A?lCHzDPdGTtB|@bDTtA`@nGPtF?nIBfCHdCb@xFbBdMj@fHNbA|@bEP|Ab@bGf@dFAvAK~@cD|PQZYHsGe@sIKm[pCyITq@E{AYyDqAg@IaPToKeAaCc@gABk@JwAp@UPOXFfAd@fD|DpWd@~B`AvDf@rAv@`B`DjG`ClEvDxIn@bAdBjBtBlCv@pBl@|BP`AHhABpFPxI?zCGbGJrCx@`IvBpMXdCrBrOr@nGFrBAfASdB}BbMiE|V_@dBAVJNPHrN|EnH`D|@d@x@t@pEpElIxIv@p@z@^fFnAnDn@pCJrBUrIqBrDYfCj@~Ah@xEpAXPP^Jd@HvDf@nEHhDHd@PZp@LhDExO{AzCQhADv@`@j@z@Rd@XpA`@lDVnAd@t@l@PVAlGcB~FkALg@bCoRLe@TYVQbBs@nASjFStBo@bALpBr@r@CnDqApB_AbAo@`F{DhAs@~Aq@nBa@dJa@vBYzEgA|AOzEMpPcAdB@fBd@nCQdDCbBOhA_@RSt@iDb@gCTqCD_BEuG?yDQmIGm@Mi@eDiHwDuHq@kAgCqDcLwN{AsCcDgHeBiEgBkFoAiEaAcEeAeFu@yE_B_Lc@mBqAsECiAFuCGm@Yu@_B}B@Sl@{BnA_E\qDBsBk@gG?aB~Ae[f@uM\}DXyAr@wBh@cAzEwHx@eB|@{B~IsYrBiHv@uDT{AXmCh@yGx@}FAc@Q_AGoADcA`@kBCm@Mg@k@_AGSsBaJ]kAUe@gCkCqAeCOcAIqB@_AQiAiAiDwSqy@}AuEqGiNiDuGiBgEqEoJk@eAkAsAqA}@mM_DeDm@{CP_ASk@a@ISMo@mAaLCkBFyDEmAOiAo@eDq@eCaAqB{CyDqDsFkKsQoFaIoAyCWa@YS]?w@h@qTfQu@\wAN[JQ\Ej@@zACj@Kj@Of@mAhC]lAOvAAzAJtA`BhGN|@\lDVz@R\d@\|@GRNH^f@|DZdDRhDTdGLtAJb@P^j@j@XHp@Gj@m@t@}AXmAVaB,2,88.2,120.3,,419.2,False,,,7.0
49,2,Afternoon Activity - HIIT,0.0,1562,1562,0.0,Workout,4471831558,activity_1607963793.tcx,4778500227,2020-12-14T16:36:33Z,2020-12-14T16:36:33Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,5,0,1,0,True,False,False,False,followers_only,False,,False,4778500227,0.0,0.0,True,120.5,139.0,False,True,,,0,0,False,5.0,2265413,1,a4471831558,,2,,,,,,,,
50,2,🌧 Morning Run - jog with wife,1701.9,870,881,0.0,Run,4465887069,activity_1607854291.tcx,4772230746,2020-12-13T10:11:33Z,2020-12-13T10:11:33Z,(GMT+00:00) Europe/London,0.0,"[52.887688, -1.298678]","[52.887595, -1.298496]",,,United Kingdom,52.887688,-1.298678,0,10,0,2,0,False,False,False,False,followers_only,False,g6779208,False,4772230746,1.956,6.4,True,125.7,162.0,False,True,31.1,30.4,0,0,False,4.0,2265413,1,a4465887069,uoxaIv{|FG`@U~@Kp@a@dA[l@YXO@]N[@[Qk@q@M_@Ko@MkB?EGgDMwBCsAIa@Cm@IgAk@aDGy@Fa@RQ`@ODETEPKLELKjAg@LANFL]ZWBKB_@LMRY?OMi@Ig@Us@SUWiAEcAEg@EqBC[EMK?OFOBm@RE@OEGBGDEJ@pBET?f@OlA?PDrDJ`B,2,,,,,,,0.0,
51,2,Lunch Activity - HIIT,0.0,1318,1318,0.0,Workout,4462210127,activity_1607777994.tcx,4768351456,2020-12-12T12:59:54Z,2020-12-12T12:59:54Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,5,0,1,0,True,False,False,False,followers_only,False,,False,4768351456,0.0,0.0,True,114.8,129.0,False,True,,,0,0,False,4.0,2265413,1,a4462210127,,2,,,,,,,,
52,2,☁️ Lunch Run - tried to stay in HR zone 2,5058.3,1402,1402,19.3,Run,4458016304,activity_1607689145.tcx,4763923735,2020-12-11T12:19:07Z,2020-12-11T12:19:07Z,(GMT+00:00) Europe/London,0.0,"[52.887446, -1.298496]","[52.886686, -1.297946]",,,United Kingdom,52.887446,-1.298496,6,6,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4763923735,3.608,4.5,True,117.1,139.0,False,True,40.8,30.5,2,0,False,4.0,2265413,1,a4458016304,chxaIr|{FP_@xAN\El@@XEJ?b@LPXJHd@N`@Dp@Vz@x@l@z@nBvBlFnG@RI|@SlAFTTPLBx@f@vAp@pAZZDh@CLDJLDd@ArCNpCBbA@~ACl@Ih@Od@{@xBe@hBIx@_@xAOpBGpBQzBA`@@bBEbAOz@UdCQfAM|BIx@ElAUtCEdBUvCE|@YfDOhAOr@_@rAm@lA]fAc@bA[j@O`@]`@aBnDKXe@`Aa@bAMJMRSj@eAvBR_@xAwDlBmE~A{Cj@uAdBmDp@yBRy@l@wEPiBRaCF{AJoAVqERwB|@kMR_EDgBb@wDj@cC|@kCRu@B{BCWAeAIaAK_CC{AGU_@_@i@?c@E]IgAm@UGUMcAs@IOGa@BYLm@@u@CSmC}Cg@a@IM]]Yc@m@o@cAuAi@g@k@q@c@SYIa@WYCs@m@WEk@?S@m@LG?OIOFKISBSXED,2,,,,,,,0.0,
53,2,☁️ Afternoon toddle - Wollaton Hall Christmas lights!,1349.0,1940,4353,17.8,Hike,4455704671,activity_1607620584.tcx,4761488688,2020-12-10T17:17:22Z,2020-12-10T17:17:22Z,(GMT+00:00) Europe/London,0.0,"[52.948808, -1.211137]","[52.948974, -1.211771]",,,United Kingdom,52.948808,-1.211137,0,5,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4761488688,0.695,2.7,True,97.9,155.0,False,True,64.8,50.6,0,0,False,4.0,2265413,1,a4455704671,_qdbIrpkF?e@EY?KES@eACo@Da@HQ?AA?FO?ECGOGPHF?HFD?@EB@@HAA?FFNA@\|@V`@JHD?@KJCFKDQB[E[C@CK@EESWYIUIgAKo@GQA[Bk@@EF?@C?ML]Fc@Xo@RSNCTk@LMDQDDBDCIFC?GX@RPp@Rr@fBZb@N@@D@XELCCGCG@ICEFE?UEE@CKKNCCAe@AHEGA?ICGDIAABACEDU@?@EAKFAFRn@BBA@BD?FDDBETv@BDB?BL?CFHBLH?BHBB@EJZNFDF?BEA@PEJRZHFJ@DLD?HEFFBCDBFABDCRIREDWh@G?WOGSC@CI?KBWECBA?@GBMC@OEa@BMDAAC@@C@AKSYIUS]EC?BCDKACYGBA?MTAPFGCRIDI?GLKHGJJICGDCECCDA@AVFD@A@@D?FDDZZHJCHDHJ`@L?B@DCHGF@FELIFEf@IZ@BCHGRARIJUOOCEDITEBEFCBCCSL?AE@SVAAm@LYJW^OHCJ?FQDOHGHIPBR,2,,,,,,,,
54,2,"Afternoon Activity - HIIT, felt that",0.0,1222,1222,0.0,Workout,4450971755,activity_1607534020.tcx,4756537544,2020-12-09T17:13:40Z,2020-12-09T17:13:40Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,2,0,1,0,True,False,False,False,followers_only,False,,False,4756537544,0.0,0.0,True,122.8,146.0,False,True,,,0,0,False,5.0,2265413,1,a4450971755,,2,,,,,,,,
55,2,"⛅ Lunch Ride - still ill, but no coughing fits this time! #PhlegmAttack",23608.2,3147,3201,46.0,Ride,4445694918,garmin_push_5929092993,4750998250,2020-12-08T12:14:42Z,2020-12-08T12:14:42Z,(GMT+00:00) Europe/London,0.0,"[52.887696, -1.298636]","[52.887683, -1.298893]",,,United Kingdom,52.887696,-1.298636,14,11,0,1,0,False,False,False,False,followers_only,False,b6605493,False,4750998250,7.502,10.8,True,164.9,184.0,False,True,55.2,32.6,5,0,False,127.0,2265413,1,a4445694918,{oxaIjv{Ff@eDj@qFJmEEyACk@Ii@qBkGo@eBMa@?MDKLObLuIPS\q@P@FJLt@L`@tBpEr@hAlAzAv@fAhBdDj@z@nHfMlDbFfCxCv@`B^jAf@xBr@rEFtAIvDBzAdAfKJj@Nd@XTXLt@Lt@EnAU\BfNhDnBZXJr@d@p@p@n@t@bCzEdAxBhDzHpDvHl@|A~AzCtBjE`ArCzEzQjFlTxE~PHf@Dx@Fb@v@xBPbA?dAF~AHz@^bAv@xAxB~B\n@X~@VlAtA|GP`@l@dADPBh@]rBAhBBv@FTNRDR?Ns@xE{@pJe@nDo@hD{@~C}DbM_AnCsCpJkAhDaApBgFjIq@zAg@fBSzAM|As@|O_B`[An@Bl@b@xEF`AGlBQ`CWnAq@nB{@xC}@rCkAdDe@|AcAhCa@v@m@b@m@l@WXc@|@WNkA[{Hu@y[gC{@A[DsDbAuAd@qAv@qDtC}@z@WZ[t@sA~DUZMHw@J}EAuDF]HUXEh@Dj@@l@Ih@UXe@NkFv@mAXQLGZAPB`BXhHNjCx@jJHj@n@nBJh@t@jLJtDLbAVv@J~@l@di@JtFZhGAdCGtDMbCGj@Wr@k@pA_ApCi@vByAjFs@zEYtFEJi@NkBRcGPy@MWUKg@K}D[uCK_DGs@UeAIQ[[_KqCy@MkCPeJtBkCXkCM_Ce@gBOoD{@y@[u@k@aMkMIOmBuBcAw@qCgAaAm@u@Q_Bi@wCsA_AYsEkBy@YUCCId@_C^qA^qC|B{M~C_QFcA?aAAk@MaB?QJUT?lA\VCRYdBwJ~AiHrGg\lG{ZdG}ZnAwF|FeUf@aC`CyJx@_F`BsMRiAJaAz@eEb@cDvBuKNoA@eAJMPILS^eB~@{Df@}Bn@oDv@kD|A}I~BcKpAgEnBcFpJcSbEaJvGaNjDaIzTef@b@iAf@cBf@oCPqBzCgc@n@gLV_B|@kDp@wBNaAB_B]kJDeABUR{@\m@pBiAZa@FSBUCuCDcCEyAKcAQcAw@oDc@sAi@gAq@aAaCoC{BcDyHoMyCkFwAwBq@w@yA{BwAqD[[c@Co@b@iDrCuOrLs@\oB\SXEd@DvACj@Gj@Kd@Q`@iA~BUt@Mz@G`CFrANx@zAlFf@pEJd@L`@TZTPVHn@ERPJ`@d@pD\|Dl@tMFf@Lb@P\TRVNXDp@KVQT[b@}@h@oBPsA,2,88.3,112.3,,353.5,False,,10.0,3.0
56,2,Afternoon Activity - HIIT post work cobwebs,0.0,1273,1273,0.0,Workout,4442259847,activity_1607357790.tcx,4747384336,2020-12-07T16:16:30Z,2020-12-07T16:16:30Z,(GMT+00:00) Europe/London,0.0,,,,,United Kingdom,,,0,0,0,1,0,True,False,False,False,followers_only,False,,False,4747384336,0.0,0.0,True,114.5,151.0,False,True,,,0,0,False,4.0,2265413,1,a4442259847,,2,,,,,,,,
57,2,☁️ Morning toddle - ☃,615.8,652,652,0.0,Hike,4440740796,activity_1607329056.tcx,4745780097,2020-12-07T08:19:03Z,2020-12-07T08:19:03Z,(GMT+00:00) Europe/London,0.0,"[52.887434, -1.298551]","[52.887669, -1.298921]",,,United Kingdom,52.887434,-1.298551,0,2,0,1,0,False,False,False,False,followers_only,False,g6779208,False,4745780097,0.944,1.8,True,92.3,103.0,False,True,31.1,30.5,0,0,False,1.0,2265413,1,a4440740796,cpxaIt{|FQ`ACv@ED[~@m@nASRKDIAQH[?SKOBc@mAOw@A]G_@Ao@EUC_AA]BGIq@HA@CLEFGRE,2,,,,,,,,
